id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
193,＜いも類＞じゃがいも　塊茎　水煮　　　,0.015,0.001,0.168,0,0.0006,0.0003,0.008,0.0037,0.0018,0,0.21,0,0
194,＜いも類＞じゃがいも　フライドポテト　　　,0.029,0.106,0.324,0,0.0012,0.0006,0.015,0.0071,0.0035,0,0.4,0,0.18
195,＜いも類＞じゃがいも　乾燥マッシュポテト　　　,0.066,0.006,0.828,0,0.0025,0.0005,0.02,0.0047,0.0101,0,0.05,0,0
196,＜いも類＞ヤーコン　塊根　生　　　,0.006,0.003,0.124,0.02,0.0004,0.0001,0.01,0.0002,0.0008,0,0.03,0,0
197,＜いも類＞ヤーコン　塊根　水煮　　　,0.006,0.003,0.099,0.02,0.0003,0.0001,0.007,0.0001,0.0006,0,0.02,0,0
198,＜いも類＞（やまのいも類）　ながいも　いちょういも　塊根　生　,0.045,0.005,0.226,Tr,0.0015,0.0005,0.004,0.0085,0.0011,0,0.07,0,0
199,＜いも類＞（やまのいも類）　ながいも　ながいも　塊根　生　,0.022,0.003,0.139,0,0.001,0.0002,0.004,0.0061,0.0009,0,0.06,0,0
200,＜いも類＞（やまのいも類）　ながいも　ながいも　塊根　水煮　,0.02,0.003,0.126,0,0.0008,0.0002,0.003,0.005,0.0008,0,0.04,0,0
201,＜いも類＞（やまのいも類）　ながいも　やまといも　塊根　生　,0.045,0.002,0.271,0.01,0.0013,0.0002,0.005,0.0054,0.0014,0,0.05,0,0
202,＜いも類＞（やまのいも類）　じねんじょ　塊根　生　　,0.028,0.007,0.267,Tr,0.0011,0.0004,0.006,0.0067,0.0018,0,0.15,0,0
203,＜いも類＞（やまのいも類）　だいじょ　塊根　生　　,0.026,0.001,0.25,Tr,0.001,0.0002,0.004,0.0045,0.0028,0,0.17,0,0
204,＜でん粉・でん粉製品＞（でん粉類）　キャッサバでん粉　　　,0.001,0.002,0.853,0,0,0,0,0,0,0,0,0,0
205,＜でん粉・でん粉製品＞（でん粉類）　くずでん粉　　　,0.002,0.002,0.856,0,0,0,0,0,0,0,0,0,0
206,＜でん粉・でん粉製品＞（でん粉類）　米でん粉　　　,0.002,0.007,0.893,0,0,0,0,0,0,0,0,0,0
207,＜でん粉・でん粉製品＞（でん粉類）　小麦でん粉　　　,0.002,0.005,0.86,0,0,0,0,0,0,0,0,0,0
208,＜でん粉・でん粉製品＞（でん粉類）　サゴでん粉　　　,0.001,0.002,0.861,0,0,0,0,0,0,0,0,0,0
209,＜でん粉・でん粉製品＞（でん粉類）　さつまいもでん粉　　　,0.001,0.002,0.82,0,0,0,0,0,0,0,0,0,0
210,＜でん粉・でん粉製品＞（でん粉類）　じゃがいもでん粉　　　,0.001,0.001,0.816,0,0,0,0,0,0,0,0,0,0
211,＜でん粉・でん粉製品＞（でん粉類）　とうもろこしでん粉　　　,0.001,0.007,0.863,0,0,0,0,0,0,0,0,0,0
212,＜でん粉・でん粉製品＞（でん粉製品）　くずきり　乾　　,0.002,0.002,0.877,0,0,0,0,0,0,0,0,0,0
213,＜でん粉・でん粉製品＞（でん粉製品）　くずきり　ゆで　　,0.001,0.001,0.333,0,0,0,0,0,0,0,0,0,0
214,＜でん粉・でん粉製品＞（でん粉製品）　ごま豆腐　　　,0.015,0.043,0.091,0,0.001,0.0001,0.004,0.0003,0.0003,0,0,0,0
215,＜でん粉・でん粉製品＞（でん粉製品）　タピオカパール　乾　　,0,0.002,0.878,0,0,0,0,0,0,0,0,0,0
216,＜でん粉・でん粉製品＞（でん粉製品）　タピオカパール　ゆで　　,0,Tr,0.154,0,0,0,0,0,0,0,0,0,0
217,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　生　　,0.001,0.002,0.322,0,0,0,0,0,0,0,0,0,0
218,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　乾　　,0.002,0.003,0.867,0,0,0,0,0,0,0,0,0,0
219,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　乾　ゆで　　,0,0.002,0.206,0,0,0,0,0,0,0,0,0,0
220,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　緑豆はるさめ　乾　,0.002,0.004,0.875,0,0,0,0,0,0,0,0,0,0
221,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　緑豆はるさめ　ゆで　,Tr,0.001,0.206,0,0,0,0,0,0,0,0,0,0
222,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　普通はるさめ　乾　,0,0.002,0.866,0,0,0,0,0,0,0,0,0,0
223,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　普通はるさめ　ゆで　,0,Tr,0.199,0,0,0,0,0,0,0,0,0,0
224,（砂糖類）　黒砂糖　　　,0.017,Tr,0.897,0,0.0005,0.0007,0.008,0.0138,0.0072,0,0,0,0
225,（砂糖類）　和三盆糖　　　,0.002,Tr,0.988,0,0.0001,0.0003,Tr,0.0037,0.0008,0,0,0,0
226,（砂糖類）　車糖　上白糖　　,0,0,0.992,0,0,0,0,0,0,0,0,0,0
227,（砂糖類）　車糖　三温糖　　,Tr,0,0.987,0,Tr,0.0001,Tr,0,0,0,0,0,0
228,（砂糖類）　ざらめ糖　グラニュー糖　　,0,0,1,0,0,0,0,0,0,0,0,0,0
229,（砂糖類）　ざらめ糖　白ざら糖　　,0,0,1,0,0,0,0,0,0,0,0,0,0
230,（砂糖類）　ざらめ糖　中ざら糖　　,0,0,1,0,0,0,0,0,0,0,0,0,0
231,（砂糖類）　加工糖　角砂糖　　,0,0,1,0,0,0,0,0,0,0,0,0,0
232,（砂糖類）　加工糖　氷砂糖　　,0,0,1,0,0,0,0,0,0,0,0,0,0
233,（砂糖類）　加工糖　コーヒーシュガー　　,0.001,0,0.999,0,0,0,0,0,0,0,0,0,0
234,（砂糖類）　加工糖　粉糖　　,0,0,0.997,0,0,0,0,0,0,0,0,0,0
235,（砂糖類）　液糖　しょ糖型液糖　　,0,0,0.7,0,0,0,0,0,0,0,0,0,0
236,（砂糖類）　液糖　転化型液糖　　,0,0,0.793,0,0,0,0,0,0,0,0,0,0
237,（砂糖類）　氷糖みつ　　　,0.002,0,0.682,0,0.0001,0.0002,0.001,0,0,0,0,0,0
238,（でん粉糖類）　粉あめ　　　,0,0,0.97,0,0,0,0,0,0,0,0,0,0
239,（でん粉糖類）　水あめ　酵素糖化　　,0,0,0.85,0,0,0,0,0,0,0,0,0,0
240,（でん粉糖類）　水あめ　酸糖化　　,0,0,0.85,0,0,0,0,0,0,0,0,0,0
241,（でん粉糖類）　ぶどう糖　全糖　　,0,0,0.91,0,0,0,0,0,0,0,0,0,0
242,（でん粉糖類）　ぶどう糖　含水結晶　　,0,0,0.913,0,0,0,0,0,0,0,0,0,0
243,（でん粉糖類）　ぶどう糖　無水結晶　　,0,0,0.997,0,0,0,0,0,0,0,0,0,0
244,（でん粉糖類）　果糖　　　,0,0,0.999,0,0,0,0,0,0,0,0,0,0
245,（でん粉糖類）　異性化液糖　ぶどう糖果糖液糖　　,0,0,0.75,0,0,0,0,0,0,0,0,0,0
246,（でん粉糖類）　異性化液糖　果糖ぶどう糖液糖　　,0,0,0.75,0,0,0,0,0,0,0,0,0,0
247,（でん粉糖類）　異性化液糖　高果糖液糖　　,0,0,0.75,0,0,0,0,0,0,0,0,0,0
248,（その他）　黒蜜　,0.01,0,0.505,0,0.0003,0.0004,0.005,0.0078,0.0041,0,0,0,0
249,（その他）　はちみつ　,0.002,0,0.797,0,Tr,0.0001,0.001,0.0005,-,0,0,0,0
250,（その他）　メープルシロップ　　　,0.001,0,0.663,0,Tr,0.0002,Tr,0.0013,Tr,0,0,0,0
251,あずき　全粒　乾　　　,0.203,0.022,0.587,0.01,0.0045,0.0016,0.022,0.01,0.0039,0,Tr,0,0.08
252,あずき　全粒　ゆで　　　,0.089,0.01,0.242,0,0.0015,0.0006,Tr,0.0046,0.0011,0,Tr,0,0.03
253,あずき　ゆで小豆缶詰　　　,0.044,0.004,0.492,0,0.0002,0.0004,0.003,0.0014,0.0005,0,Tr,0,0.04
254,あずき　あん　こしあん　　,0.098,0.006,0.271,0,0.0002,0.0005,0.001,0.0007,0,0,Tr,0,0.07
255,あずき　あん　さらしあん　　,0.262,0.01,0.668,0,0.0001,0.0003,0.008,0.001,0.0002,0,Tr,0,0.05
256,あずき　あん　つぶしあん　　,0.056,0.006,0.54,0,0.0002,0.0003,0.001,0.0018,0.0003,0,Tr,0,0.06
257,いんげんまめ　全粒　乾　　　,0.199,0.022,0.578,0.01,0.005,0.002,0.02,0.0063,0.0036,0,Tr,0,0.08
258,いんげんまめ　全粒　ゆで　　　,0.085,0.01,0.248,0,0.0018,0.0008,0.006,0.0014,0.0009,0,Tr,0,0.03
259,いんげんまめ　うずら豆　,0.067,0.013,0.496,0,0.0003,0.0001,0.003,0.0014,0.0004,0,Tr,0,0.03
260,いんげんまめ　こしあん　　　,0.094,0.009,0.27,0,0.0001,0.0002,0,0.0007,0,0,Tr,0,0.03
261,いんげんまめ　豆きんとん　　　,0.049,0.005,0.562,0,0.0001,0.0001,0.001,0.0007,0.0003,0,Tr,0,0.01
262,えんどう　全粒　青えんどう　乾　　,0.217,0.023,0.604,0.08,0.0072,0.0015,0.025,0.0174,0.0029,0,Tr,0,0.16
263,えんどう　全粒　赤えんどう　乾　　,0.217,0.023,0.604,0.01,0.0072,0.0015,0.025,0.0174,0.0029,0,Tr,0,0.16
264,えんどう　全粒　青えんどう　ゆで　　,0.092,0.01,0.252,0.04,0.0027,0.0006,0.008,0.0039,Tr,0,Tr,0,0.07
265,えんどう　全粒　赤えんどう　ゆで　　,0.092,0.01,0.252,0.01,0.0027,0.0006,0.008,0.0039,Tr,0,Tr,0,0.07
266,えんどう　グリンピース（揚げ豆）　　　,0.208,0.116,0.588,0.02,0.0052,0.0016,0.019,0.0044,0.0017,0,Tr,0,0.24
267,えんどう　塩豆　　　,0.233,0.024,0.615,0.06,0.002,0.001,0.022,0.0125,0.0015,0,Tr,0,0.16
268,えんどう　うぐいす豆　,0.056,0.007,0.529,Tr,0.0002,0.0001,0.003,0.0024,0.0004,0,Tr,0,0.08
269,ささげ　全粒　乾　　　,0.239,0.02,0.55,0.02,0.005,0.001,0.025,0.013,0.0024,0,Tr,0,0.14
270,ささげ　全粒　ゆで　　　,0.102,0.009,0.238,0.01,0.002,0.0005,0.006,0.0027,0.0006,0,Tr,0,0.06
271,そらまめ　全粒　乾　　　,0.26,0.02,0.559,Tr,0.005,0.002,0.025,0.0048,0.0041,0,Tr,0,0.13
272,そらまめ　フライビーンズ　　　,0.247,0.208,0.464,0.02,0.001,0.0005,0.01,0.0026,0.0036,0,Tr,0,0.38
273,そらまめ　おたふく豆　,0.079,0.012,0.522,0,0.0001,0.0001,0.002,0.0014,0.0006,0,Tr,0,0.06
274,そらまめ　ふき豆　,0.096,0.016,0.525,0,0.0002,0.0001,0.002,0.002,0.0007,0,Tr,0,0.03
275,そらまめ　しょうゆ豆　,0.098,0.009,0.371,Tr,0.0006,0.0009,0.007,0.0011,0.0008,0,0,0,0.09
276,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　乾　,0.338,0.197,0.295,0.01,0.0071,0.0026,0.02,0.0136,0.0051,0,0.03,0,0.18
277,だいず　［全粒・全粒製品］　全粒　国産　黒大豆　乾　,0.339,0.181,0.308,0.03,0.0072,0.0028,0.022,0.0099,0.005,0,0.04,0,-
278,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　ゆで　,0.148,0.098,0.084,Tr,0.0017,0.0008,0.004,0.0026,0.001,0,Tr,0,0.07
279,だいず　［全粒・全粒製品］　全粒　米国産　黄大豆　乾　,0.33,0.217,0.288,0.01,0.0088,0.003,0.021,0.0149,0.0046,0,Tr,0,0.34
280,だいず　［全粒・全粒製品］　全粒　中国産　黄大豆　乾　,0.328,0.195,0.308,0.01,0.0084,0.003,0.022,0.0164,0.0059,0,Tr,0,0.34
281,だいず　［全粒・全粒製品］　全粒　ブラジル産　黄大豆　乾　,0.336,0.226,0.307,0.01,0.0077,0.0029,0.022,0.0168,0.0045,0,Tr,0,0.36
282,だいず　［全粒・全粒製品］　いり大豆　黄大豆　,0.375,0.216,0.333,0.01,0.0014,0.0026,0.027,0.0071,0.0039,0,0.01,0,0.38
283,だいず　［全粒・全粒製品］　いり大豆　黒大豆　,0.364,0.22,0.343,0.01,0.0012,0.0027,0.025,0.0068,0.0041,0,0.01,0,0.32
284,だいず　［全粒・全粒製品］　いり大豆　青大豆　,0.377,0.207,0.339,0.01,0.0015,0.0027,0.022,0.0057,0.0045,0,0.01,0,0.38
285,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆　　,0.129,0.067,0.077,0,0.0001,0.0002,0.001,0,0.0001,0,Tr,0,0.05
286,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆 　,0.166,0.098,0.138,Tr,0.0015,0.001,0.009,0.0034,0.0018,0,0,0,0.11
287,だいず　［全粒・全粒製品］　きな粉　全粒大豆　黄大豆　,0.367,0.257,0.285,Tr,0.0007,0.0024,0.022,0.0101,0.0052,0,0.01,0,0.27
288,だいず　［全粒・全粒製品］　きな粉　全粒大豆　青大豆　,0.37,0.228,0.293,0.04,0.0029,0.0029,0.022,0.0091,0.0051,0,0.01,0,0.57
289,だいず　［全粒・全粒製品］　きな粉　脱皮大豆　黄大豆　,0.375,0.251,0.295,0.01,0.0007,0.0022,0.021,0.0074,0.003,0,0,0,0.42
290,だいず　［全粒・全粒製品］　大豆はいが　　,0.378,0.147,0.395,0.02,0.0003,0.0073,0.034,0.0059,0.0056,0,0,0,1.9
291,だいず　［全粒・全粒製品］　ぶどう豆　,0.141,0.094,0.37,0,0.0009,0.0005,0.004,0.0028,0.0007,0,Tr,0,0.1
292,だいず　［豆腐・油揚げ類］　木綿豆腐　,0.066,0.042,0.016,0,0.0007,0.0003,0.001,0.0002,0.0005,0,Tr,0,0.13
293,だいず　［豆腐・油揚げ類］　絹ごし豆腐　　,0.049,0.03,0.02,0,0.001,0.0004,0.002,0.0009,0.0006,0,Tr,0,0.12
294,だいず　［豆腐・油揚げ類］　ソフト豆腐　　,0.051,0.033,0.02,0,0.0007,0.0003,0.001,0.001,0.0007,0,Tr,0,0.1
295,だいず　［豆腐・油揚げ類］　充てん豆腐　　,0.05,0.031,0.025,0,0.0015,0.0005,0.003,0.0012,0.0009,0,Tr,0,0.11
296,だいず　［豆腐・油揚げ類］　沖縄豆腐　　,0.091,0.072,0.007,0,0.001,0.0004,0.002,Tr,0.0006,0,Tr,0,0.16
297,だいず　［豆腐・油揚げ類］　ゆし豆腐　　,0.043,0.028,0.017,0,0.001,0.0004,0.002,0.002,0.0007,0,Tr,0,0.09
298,だいず　［豆腐・油揚げ類］　焼き豆腐　　,0.078,0.057,0.01,0,0.0007,0.0003,0.001,0.0006,0.0005,0,Tr,0,0.14
299,だいず　［豆腐・油揚げ類］　生揚げ　　,0.107,0.113,0.009,0,0.0007,0.0003,0.001,0.0017,0.0008,0,Tr,0,0.25
300,だいず　［豆腐・油揚げ類］　油揚げ　生　,0.234,0.344,0.004,0,0.0006,0.0004,0.002,0.0007,0.0007,0,0,0,0.67
301,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生　,0.182,0.234,Tr,0,0.0004,0.0002,0.001,0.0004,0.0004,0,0,0,0.48
302,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き　,0.249,0.322,0.007,0,0.0004,0.0003,0.002,0.0004,0.0006,0,0,0,0.65
303,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで　,0.124,0.138,0.003,0,0.0001,0.0001,0,0.0002,0.0001,0,0,0,0.26
304,だいず　［豆腐・油揚げ類］　がんもどき　　,0.153,0.178,0.016,0,0.0003,0.0004,0.002,0.002,0.0008,0,Tr,0,0.43
305,だいず　［豆腐・油揚げ類］　凍り豆腐　乾　,0.505,0.341,0.042,0.01,0.0002,0.0002,Tr,0.001,0.0002,0.001,0,0,0.6
306,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮　,0.107,0.073,0.011,Tr,0,0,0,0.0002,0,0,0,0,0.13
307,だいず　［豆腐・油揚げ類］　豆腐よう　　,0.095,0.083,0.191,Tr,0.0002,0.0007,0.005,0.004,0.0005,Tr,Tr,0,0.18
308,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し　,0.149,0.044,0.067,0.03,0.0012,0.0008,0.005,0.0017,0.0004,0.006,Tr,0,0.12
309,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き　,0.161,0.049,0.075,0,0.0013,0.0008,0.005,0.0021,0.0004,0.008,Tr,0,0.1
310,だいず　［豆腐・油揚げ類］　ろくじょう豆腐　　,0.347,0.215,0.038,Tr,0.001,0.0006,0.005,0.0014,0.0011,0,0,0,0.41
311,だいず　［納豆類］　糸引き納豆　　,0.165,0.1,0.121,0,0.0007,0.0056,0.011,0.036,0.0024,Tr,Tr,0,6
312,だいず　［納豆類］　挽きわり納豆　　,0.166,0.1,0.105,0,0.0014,0.0036,0.009,0.0428,0.0029,0,Tr,0,9.3
313,だいず　［納豆類］　五斗納豆　　,0.153,0.081,0.24,0,0.0008,0.0035,0.011,0.029,0.0019,-,Tr,0,5.9
314,だいず　［納豆類］　寺納豆　　,0.186,0.081,0.315,0,0.0004,0.0035,0.041,0.0081,0.0017,-,Tr,0,1.9
315,だいず　［その他］　おから　生　,0.061,0.036,0.138,0,0.0011,0.0003,0.002,0.0031,0.0006,0,Tr,0,0.08
316,だいず　［その他］　おから　乾燥　,0.231,0.136,0.523,0,0.0042,0.0011,0.008,0.0118,0.0023,0,Tr,0,0.3
317,だいず　［その他］　豆乳　豆乳　,0.036,0.02,0.031,0,0.0003,0.0002,0.005,0.0028,0.0006,0,Tr,0,0.04
318,だいず　［その他］　豆乳　調製豆乳　,0.032,0.036,0.048,0,0.0007,0.0002,0.002,0.0024,0.0005,0,Tr,0,0.06
319,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー　,0.022,0.022,0.078,0,0.0001,0.0001,0.004,0.0012,0.0003,0,Tr,0,0.03
320,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく　　,0.463,0.03,0.367,0,0.0067,0.003,0.022,0.0189,0.0064,0,Tr,0,0.01
321,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく　　,0.582,0.017,0.279,0,0.0037,0.0011,0.006,0.004,0.0016,0,Tr,0,0
322,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ　,0.791,0.03,0.075,0,0.0011,0.0014,0.004,0.0037,0.0006,0,Tr,0,Tr
323,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ　,0.791,0.03,0.075,0,0.0011,0.0014,0.004,0.0037,0.0006,0,Tr,0,Tr
324,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく　　,0.593,0.05,0.252,0,0.0062,0.0016,0.005,0.0034,0.0008,0,Tr,0,0.02
325,だいず　［その他］　湯葉　生　　,0.218,0.137,0.041,0.01,0.0017,0.0009,0.003,0.0034,0.0013,0,Tr,0,0.22
326,だいず　［その他］　湯葉　干し　乾　,0.504,0.321,0.072,0.01,0.0035,0.0012,0.014,0.0055,0.0032,0,0,0,0.55
327,だいず　［その他］　湯葉　干し　湯戻し　,0.157,0.106,0.001,Tr,0.0005,0.0001,0.001,0.0012,0.0003,0,0,0,0.16
328,だいず　［その他］　金山寺みそ　　　,0.069,0.032,0.5,0,0.0012,0.0018,0.023,0.0074,0.001,0,Tr,0,0.16
329,だいず　［その他］　ひしおみそ　　　,0.065,0.027,0.388,0,0.0011,0.0027,0.026,0.0036,0.0008,0,Tr,0,0.17
330,だいず　［その他］　テンペ　　　,0.158,0.09,0.154,Tr,0.0007,0.0009,0.024,0.0108,0.0023,0,Tr,0,0.11
331,つるあずき　全粒　乾　　　,0.208,0.016,0.618,0.02,0.005,0.0013,0.02,0.0075,0.0028,0,0.03,0,0.5
332,つるあずき　全粒　ゆで　　　,0.097,0.01,0.275,0.01,0.0016,0.0004,0.005,0.0014,0.0006,0,Tr,0,0.24
333,ひよこまめ　全粒　乾　　　,0.2,0.052,0.615,0.02,0.0037,0.0015,0.015,0.0177,0.0064,0,Tr,0,0.09
334,ひよこまめ　全粒　ゆで　　　,0.095,0.025,0.274,0.01,0.0016,0.0007,0.004,0.0048,0.0018,0,Tr,0,0.06
335,ひよこまめ　全粒　フライ　味付け　　　,0.188,0.104,0.626,Tr,0.0021,0.001,0.007,0.0035,0.005,0,Tr,0,0.23
336,べにばないんげん　全粒　乾　　　,0.172,0.017,0.612,Tr,0.0067,0.0015,0.025,0.0081,0.0051,0,Tr,0,0.08
337,べにばないんげん　全粒　ゆで　　　,0.062,0.006,0.223,Tr,0.0014,0.0005,0.004,0.0018,0.0011,Tr,Tr,0,0.03
338,らいまめ　全粒　乾　　　,0.219,0.018,0.608,Tr,0.0047,0.0016,0.019,0.0105,0.004,0,0,0,0.06
339,らいまめ　全粒　ゆで　　　,0.096,0.009,0.26,Tr,0.001,0.0004,0.005,0.0023,0.0008,0,0,0,0.03
340,りょくとう　全粒　乾　　　,0.251,0.015,0.591,0.13,0.007,0.0022,0.021,0.0166,0.0052,0,Tr,0,0.36
341,りょくとう　全粒　ゆで　　　,0.102,0.006,0.225,0.07,0.0019,0.0006,0.004,0.0034,0.0005,0,Tr,0,0.16
342,レンズまめ　全粒　乾　　　,0.232,0.015,0.607,0.03,0.0052,0.0017,0.025,0.0158,0.0055,0,0.01,0,0.17
343,レンズまめ　全粒　ゆで　　　,0.112,0.008,0.291,0.01,0.002,0.0006,0.007,0.0057,0.0016,0,0,0,0.09
344,アーモンド　乾　　　,0.196,0.518,0.209,0.01,0.002,0.0106,0.036,0.0049,0.0009,0,0,0,0
345,アーモンド　フライ 味付け　　　,0.192,0.536,0.223,0.01,0.0008,0.0111,0.035,0.006,0.0008,0,0,0,Tr
346,アーモンド　いり　無塩　　　,0.203,0.541,0.207,0.01,0.0003,0.0104,0.039,0.0026,0.0008,0,0,0,0
347,あさ　乾　　　,0.295,0.279,0.313,0.02,0.0035,0.0019,0.023,0.0056,0.0039,0,Tr,0,0.5
348,あまに　いり　,0.219,0.435,0.305,0.01,0.0001,0.0017,0.026,0.0024,0.0041,Tr,0,0,0.07
349,えごま　乾　　　,0.177,0.434,0.294,0.01,0.0054,0.0029,0.076,0.0165,0.0055,0,Tr,0,0.01
350,カシューナッツ　フライ　味付け　　　,0.198,0.476,0.267,0.01,0.0054,0.0018,0.009,0.0132,0.0036,0,0,0,0.28
351,かぼちゃ　いり　味付け　　　,0.265,0.518,0.12,0.04,0.0021,0.0019,0.044,0.0065,0.0016,0,Tr,0,0.02
352,かや　いり　　　,0.087,0.649,0.226,0.06,0.0002,0.0004,0.015,0.0062,0.0017,0,0.02,0,0.03
353,ぎんなん　生　　　,0.047,0.016,0.348,0.24,0.0028,0.0008,0.012,0.0127,0.0007,0,0.23,0,0.03
354,ぎんなん　ゆで　　　,0.046,0.015,0.358,0.24,0.0026,0.0007,0.01,0.0102,0.0002,0,0.23,0,0.03
355,（くり類）　日本ぐり　生　　,0.028,0.005,0.369,0.03,0.0021,0.0007,0.01,0.0104,0.0027,0,0.33,0,0.01
356,（くり類）　日本ぐり　ゆで　　,0.035,0.006,0.367,0.03,0.0017,0.0008,0.01,0.0106,0.0026,0,0.26,0,0
357,（くり類）　日本ぐり　甘露煮　　,0.018,0.004,0.568,0.03,0.0007,0.0003,0.003,0.0018,0.0003,0,0,0,Tr
358,（くり類）　中国ぐり　甘ぐり　　,0.049,0.009,0.485,0.06,0.002,0.0018,0.013,0.0057,0.0037,0,0.02,0,0
359,くるみ　いり　　　,0.146,0.688,0.117,0.02,0.0026,0.0015,0.01,0.0067,0.0049,0,0,0,0.07
360,けし　乾　　　,0.193,0.491,0.218,0.02,0.0161,0.002,0.01,0.0081,0.0045,0,0,0,Tr
361,ココナッツ　ココナッツパウダー　　　　,0.061,0.658,0.237,0,0.0003,0.0003,0.01,0.0025,0.0009,0,0,0,0
362,ごま　乾　　　,0.198,0.519,0.184,0.01,0.0095,0.0025,0.051,0.0056,0.006,0,Tr,0,0.07
363,ごま　いり　　　,0.203,0.542,0.185,0.01,0.0049,0.0023,0.053,0.0051,0.0064,0,Tr,0,0.12
364,ごま　むき　　　,0.193,0.549,0.188,Tr,0.0125,0.0014,0.053,0.0039,0.0044,0,0,0,0.01
365,ごま　ねり　　　,0.205,0.547,0.187,0.01,0.0049,0.0023,0.054,0.0052,0.0065,0,Tr,0,0.12
366,しい　生　　　,0.032,0.008,0.576,0.01,0.0028,0.0009,0.013,0.0059,0.0019,0,1.1,0,0.16
367,すいか　いり　味付け　　　,0.296,0.464,0.134,0.01,0.001,0.0016,0.008,0.0104,0.0071,0,Tr,0,0.01
368,とち　蒸し　　　,0.017,0.019,0.342,0,Tr,0,0.001,0,Tr,0,0,0,0.01
369,はす　未熟　生　　　,0.059,0.005,0.149,Tr,0.0018,0.0009,0.014,0.0085,0.0016,0,0.27,0,0.01
370,はす　成熟　乾　　　,0.183,0.023,0.643,0.01,0.0044,0.0011,0.042,0.0258,0.006,0,0.01,0,0
371,はす　成熟　ゆで　　　,0.073,0.008,0.25,Tr,0.0008,0.0002,0.007,0.0032,0.0012,0,0,0,0
