id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
205,＜でん粉・でん粉製品＞（でん粉類）　くずでん粉　　　,0.2,0.2,85.6,0,0,0,0,0,0,0,0,0,0
206,＜でん粉・でん粉製品＞（でん粉類）　米でん粉　　　,0.2,0.7,89.3,0,0,0,0,0,0,0,0,0,0
207,＜でん粉・でん粉製品＞（でん粉類）　小麦でん粉　　　,0.2,0.5,86,0,0,0,0,0,0,0,0,0,0
208,＜でん粉・でん粉製品＞（でん粉類）　サゴでん粉　　　,0.1,0.2,86.1,0,0,0,0,0,0,0,0,0,0
209,＜でん粉・でん粉製品＞（でん粉類）　さつまいもでん粉　　　,0.1,0.2,82,0,0,0,0,0,0,0,0,0,0
210,＜でん粉・でん粉製品＞（でん粉類）　じゃがいもでん粉　　　,0.1,0.1,81.6,0,0,0,0,0,0,0,0,0,0
211,＜でん粉・でん粉製品＞（でん粉類）　とうもろこしでん粉　　　,0.1,0.7,86.3,0,0,0,0,0,0,0,0,0,0
212,＜でん粉・でん粉製品＞（でん粉製品）　くずきり　乾　　,0.2,0.2,87.7,0,0,0,0,0,0,0,0,0,0
213,＜でん粉・でん粉製品＞（でん粉製品）　くずきり　ゆで　　,0.1,0.1,33.3,0,0,0,0,0,0,0,0,0,0
214,＜でん粉・でん粉製品＞（でん粉製品）　ごま豆腐　　　,1.5,4.3,9.1,0,0.1,0.01,0.4,0.03,0.03,0,0,0,0
215,＜でん粉・でん粉製品＞（でん粉製品）　タピオカパール　乾　　,0,0.2,87.8,0,0,0,0,0,0,0,0,0,0
216,＜でん粉・でん粉製品＞（でん粉製品）　タピオカパール　ゆで　　,0,Tr,15.4,0,0,0,0,0,0,0,0,0,0
217,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　生　　,0.1,0.2,32.2,0,0,0,0,0,0,0,0,0,0
218,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　乾　　,0.2,0.3,86.7,0,0,0,0,0,0,0,0,0,0
219,＜でん粉・でん粉製品＞（でん粉製品）　でん粉めん　乾　ゆで　　,0,0.2,20.6,0,0,0,0,0,0,0,0,0,0
220,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　緑豆はるさめ　乾　,0.2,0.4,87.5,0,0,0,0,0,0,0,0,0,0
221,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　緑豆はるさめ　ゆで　,Tr,0.1,20.6,0,0,0,0,0,0,0,0,0,0
222,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　普通はるさめ　乾　,0,0.2,86.6,0,0,0,0,0,0,0,0,0,0
223,＜でん粉・でん粉製品＞（でん粉製品）　はるさめ　普通はるさめ　ゆで　,0,Tr,19.9,0,0,0,0,0,0,0,0,0,0
224,（砂糖類）　黒砂糖　　　,1.7,Tr,89.7,0,0.05,0.07,0.8,1.38,0.72,0,0,0,0
225,（砂糖類）　和三盆糖　　　,0.2,Tr,98.8,0,0.01,0.03,Tr,0.37,0.08,0,0,0,0
226,（砂糖類）　車糖　上白糖　　,0,0,99.2,0,0,0,0,0,0,0,0,0,0
227,（砂糖類）　車糖　三温糖　　,Tr,0,98.7,0,Tr,0.01,Tr,0,0,0,0,0,0
228,（砂糖類）　ざらめ糖　グラニュー糖　　,0,0,100,0,0,0,0,0,0,0,0,0,0
229,（砂糖類）　ざらめ糖　白ざら糖　　,0,0,100,0,0,0,0,0,0,0,0,0,0
230,（砂糖類）　ざらめ糖　中ざら糖　　,0,0,100,0,0,0,0,0,0,0,0,0,0
231,（砂糖類）　加工糖　角砂糖　　,0,0,100,0,0,0,0,0,0,0,0,0,0
232,（砂糖類）　加工糖　氷砂糖　　,0,0,100,0,0,0,0,0,0,0,0,0,0
233,（砂糖類）　加工糖　コーヒーシュガー　　,0.1,0,99.9,0,0,0,0,0,0,0,0,0,0
234,（砂糖類）　加工糖　粉糖　　,0,0,99.7,0,0,0,0,0,0,0,0,0,0
235,（砂糖類）　液糖　しょ糖型液糖　　,0,0,70,0,0,0,0,0,0,0,0,0,0
236,（砂糖類）　液糖　転化型液糖　　,0,0,79.3,0,0,0,0,0,0,0,0,0,0
237,（砂糖類）　氷糖みつ　　　,0.2,0,68.2,0,0.01,0.02,0.1,0,0,0,0,0,0
238,（でん粉糖類）　粉あめ　　　,0,0,97,0,0,0,0,0,0,0,0,0,0
239,（でん粉糖類）　水あめ　酵素糖化　　,0,0,85,0,0,0,0,0,0,0,0,0,0
240,（でん粉糖類）　水あめ　酸糖化　　,0,0,85,0,0,0,0,0,0,0,0,0,0
241,（でん粉糖類）　ぶどう糖　全糖　　,0,0,91,0,0,0,0,0,0,0,0,0,0
242,（でん粉糖類）　ぶどう糖　含水結晶　　,0,0,91.3,0,0,0,0,0,0,0,0,0,0
243,（でん粉糖類）　ぶどう糖　無水結晶　　,0,0,99.7,0,0,0,0,0,0,0,0,0,0
244,（でん粉糖類）　果糖　　　,0,0,99.9,0,0,0,0,0,0,0,0,0,0
245,（でん粉糖類）　異性化液糖　ぶどう糖果糖液糖　　,0,0,75,0,0,0,0,0,0,0,0,0,0
246,（でん粉糖類）　異性化液糖　果糖ぶどう糖液糖　　,0,0,75,0,0,0,0,0,0,0,0,0,0
247,（でん粉糖類）　異性化液糖　高果糖液糖　　,0,0,75,0,0,0,0,0,0,0,0,0,0
248,（その他）　黒蜜　,1,0,50.5,0,0.03,0.04,0.5,0.78,0.41,0,0,0,0
249,（その他）　はちみつ　,0.2,0,79.7,0,Tr,0.01,0.1,0.05,-,0,0,0,0
250,（その他）　メープルシロップ　　　,0.1,0,66.3,0,Tr,0.02,Tr,0.13,Tr,0,0,0,0
251,あずき　全粒　乾　　　,20.3,2.2,58.7,1,0.45,0.16,2.2,1,0.39,0,Tr,0,8
252,あずき　全粒　ゆで　　　,8.9,1,24.2,0,0.15,0.06,Tr,0.46,0.11,0,Tr,0,3
253,あずき　ゆで小豆缶詰　　　,4.4,0.4,49.2,0,0.02,0.04,0.3,0.14,0.05,0,Tr,0,4
254,あずき　あん　こしあん　　,9.8,0.6,27.1,0,0.02,0.05,0.1,0.07,0,0,Tr,0,7
255,あずき　あん　さらしあん　　,26.2,1,66.8,0,0.01,0.03,0.8,0.1,0.02,0,Tr,0,5
256,あずき　あん　つぶしあん　　,5.6,0.6,54,0,0.02,0.03,0.1,0.18,0.03,0,Tr,0,6
257,いんげんまめ　全粒　乾　　　,19.9,2.2,57.8,1,0.5,0.2,2,0.63,0.36,0,Tr,0,8
258,いんげんまめ　全粒　ゆで　　　,8.5,1,24.8,0,0.18,0.08,0.6,0.14,0.09,0,Tr,0,3
259,いんげんまめ　うずら豆　,6.7,1.3,49.6,0,0.03,0.01,0.3,0.14,0.04,0,Tr,0,3
260,いんげんまめ　こしあん　　　,9.4,0.9,27,0,0.01,0.02,0,0.07,0,0,Tr,0,3
261,いんげんまめ　豆きんとん　　　,4.9,0.5,56.2,0,0.01,0.01,0.1,0.07,0.03,0,Tr,0,1
262,えんどう　全粒　青えんどう　乾　　,21.7,2.3,60.4,8,0.72,0.15,2.5,1.74,0.29,0,Tr,0,16
263,えんどう　全粒　赤えんどう　乾　　,21.7,2.3,60.4,1,0.72,0.15,2.5,1.74,0.29,0,Tr,0,16
264,えんどう　全粒　青えんどう　ゆで　　,9.2,1,25.2,4,0.27,0.06,0.8,0.39,Tr,0,Tr,0,7
265,えんどう　全粒　赤えんどう　ゆで　　,9.2,1,25.2,1,0.27,0.06,0.8,0.39,Tr,0,Tr,0,7
266,えんどう　グリンピース（揚げ豆）　　　,20.8,11.6,58.8,2,0.52,0.16,1.9,0.44,0.17,0,Tr,0,24
267,えんどう　塩豆　　　,23.3,2.4,61.5,6,0.2,0.1,2.2,1.25,0.15,0,Tr,0,16
268,えんどう　うぐいす豆　,5.6,0.7,52.9,Tr,0.02,0.01,0.3,0.24,0.04,0,Tr,0,8
269,ささげ　全粒　乾　　　,23.9,2,55,2,0.5,0.1,2.5,1.3,0.24,0,Tr,0,14
270,ささげ　全粒　ゆで　　　,10.2,0.9,23.8,1,0.2,0.05,0.6,0.27,0.06,0,Tr,0,6
271,そらまめ　全粒　乾　　　,26,2,55.9,Tr,0.5,0.2,2.5,0.48,0.41,0,Tr,0,13
272,そらまめ　フライビーンズ　　　,24.7,20.8,46.4,2,0.1,0.05,1,0.26,0.36,0,Tr,0,38
273,そらまめ　おたふく豆　,7.9,1.2,52.2,0,0.01,0.01,0.2,0.14,0.06,0,Tr,0,6
274,そらまめ　ふき豆　,9.6,1.6,52.5,0,0.02,0.01,0.2,0.2,0.07,0,Tr,0,3
275,そらまめ　しょうゆ豆　,9.8,0.9,37.1,Tr,0.06,0.09,0.7,0.11,0.08,0,0,0,9
276,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　乾　,33.8,19.7,29.5,1,0.71,0.26,2,1.36,0.51,0,3,0,18
277,だいず　［全粒・全粒製品］　全粒　国産　黒大豆　乾　,33.9,18.1,30.8,3,0.72,0.28,2.2,0.99,0.5,0,4,0,-
278,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　ゆで　,14.8,9.8,8.4,Tr,0.17,0.08,0.4,0.26,0.1,0,Tr,0,7
279,だいず　［全粒・全粒製品］　全粒　米国産　黄大豆　乾　,33,21.7,28.8,1,0.88,0.3,2.1,1.49,0.46,0,Tr,0,34
280,だいず　［全粒・全粒製品］　全粒　中国産　黄大豆　乾　,32.8,19.5,30.8,1,0.84,0.3,2.2,1.64,0.59,0,Tr,0,34
281,だいず　［全粒・全粒製品］　全粒　ブラジル産　黄大豆　乾　,33.6,22.6,30.7,1,0.77,0.29,2.2,1.68,0.45,0,Tr,0,36
282,だいず　［全粒・全粒製品］　いり大豆　黄大豆　,37.5,21.6,33.3,1,0.14,0.26,2.7,0.71,0.39,0,1,0,38
283,だいず　［全粒・全粒製品］　いり大豆　黒大豆　,36.4,22,34.3,1,0.12,0.27,2.5,0.68,0.41,0,1,0,32
284,だいず　［全粒・全粒製品］　いり大豆　青大豆　,37.7,20.7,33.9,1,0.15,0.27,2.2,0.57,0.45,0,1,0,38
285,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆　　,12.9,6.7,7.7,0,0.01,0.02,0.1,0,0.01,0,Tr,0,5
286,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆 　,16.6,9.8,13.8,Tr,0.15,0.1,0.9,0.34,0.18,0,0,0,11
287,だいず　［全粒・全粒製品］　きな粉　全粒大豆　黄大豆　,36.7,25.7,28.5,Tr,0.07,0.24,2.2,1.01,0.52,0,1,0,27
288,だいず　［全粒・全粒製品］　きな粉　全粒大豆　青大豆　,37,22.8,29.3,4,0.29,0.29,2.2,0.91,0.51,0,1,0,57
289,だいず　［全粒・全粒製品］　きな粉　脱皮大豆　黄大豆　,37.5,25.1,29.5,1,0.07,0.22,2.1,0.74,0.3,0,0,0,42
290,だいず　［全粒・全粒製品］　大豆はいが　　,37.8,14.7,39.5,2,0.03,0.73,3.4,0.59,0.56,0,0,0,190
291,だいず　［全粒・全粒製品］　ぶどう豆　,14.1,9.4,37,0,0.09,0.05,0.4,0.28,0.07,0,Tr,0,10
292,だいず　［豆腐・油揚げ類］　木綿豆腐　,6.6,4.2,1.6,0,0.07,0.03,0.1,0.02,0.05,0,Tr,0,13
293,だいず　［豆腐・油揚げ類］　絹ごし豆腐　　,4.9,3,2,0,0.1,0.04,0.2,0.09,0.06,0,Tr,0,12
294,だいず　［豆腐・油揚げ類］　ソフト豆腐　　,5.1,3.3,2,0,0.07,0.03,0.1,0.1,0.07,0,Tr,0,10
295,だいず　［豆腐・油揚げ類］　充てん豆腐　　,5,3.1,2.5,0,0.15,0.05,0.3,0.12,0.09,0,Tr,0,11
296,だいず　［豆腐・油揚げ類］　沖縄豆腐　　,9.1,7.2,0.7,0,0.1,0.04,0.2,Tr,0.06,0,Tr,0,16
297,だいず　［豆腐・油揚げ類］　ゆし豆腐　　,4.3,2.8,1.7,0,0.1,0.04,0.2,0.2,0.07,0,Tr,0,9
298,だいず　［豆腐・油揚げ類］　焼き豆腐　　,7.8,5.7,1,0,0.07,0.03,0.1,0.06,0.05,0,Tr,0,14
299,だいず　［豆腐・油揚げ類］　生揚げ　　,10.7,11.3,0.9,0,0.07,0.03,0.1,0.17,0.08,0,Tr,0,25
300,だいず　［豆腐・油揚げ類］　油揚げ　生　,23.4,34.4,0.4,0,0.06,0.04,0.2,0.07,0.07,0,0,0,67
301,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生　,18.2,23.4,Tr,0,0.04,0.02,0.1,0.04,0.04,0,0,0,48
302,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き　,24.9,32.2,0.7,0,0.04,0.03,0.2,0.04,0.06,0,0,0,65
303,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで　,12.4,13.8,0.3,0,0.01,0.01,0,0.02,0.01,0,0,0,26
304,だいず　［豆腐・油揚げ類］　がんもどき　　,15.3,17.8,1.6,0,0.03,0.04,0.2,0.2,0.08,0,Tr,0,43
305,だいず　［豆腐・油揚げ類］　凍り豆腐　乾　,50.5,34.1,4.2,1,0.02,0.02,Tr,0.1,0.02,0.1,0,0,60
306,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮　,10.7,7.3,1.1,Tr,0,0,0,0.02,0,0,0,0,13
307,だいず　［豆腐・油揚げ類］　豆腐よう　　,9.5,8.3,19.1,Tr,0.02,0.07,0.5,0.4,0.05,Tr,Tr,0,18
308,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し　,14.9,4.4,6.7,3,0.12,0.08,0.5,0.17,0.04,0.6,Tr,0,12
309,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き　,16.1,4.9,7.5,0,0.13,0.08,0.5,0.21,0.04,0.8,Tr,0,10
310,だいず　［豆腐・油揚げ類］　ろくじょう豆腐　　,34.7,21.5,3.8,Tr,0.1,0.06,0.5,0.14,0.11,0,0,0,41
311,だいず　［納豆類］　糸引き納豆　　,16.5,10,12.1,0,0.07,0.56,1.1,3.6,0.24,Tr,Tr,0,600
312,だいず　［納豆類］　挽きわり納豆　　,16.6,10,10.5,0,0.14,0.36,0.9,4.28,0.29,0,Tr,0,930
313,だいず　［納豆類］　五斗納豆　　,15.3,8.1,24,0,0.08,0.35,1.1,2.9,0.19,-,Tr,0,590
314,だいず　［納豆類］　寺納豆　　,18.6,8.1,31.5,0,0.04,0.35,4.1,0.81,0.17,-,Tr,0,190
315,だいず　［その他］　おから　生　,6.1,3.6,13.8,0,0.11,0.03,0.2,0.31,0.06,0,Tr,0,8
316,だいず　［その他］　おから　乾燥　,23.1,13.6,52.3,0,0.42,0.11,0.8,1.18,0.23,0,Tr,0,30
317,だいず　［その他］　豆乳　豆乳　,3.6,2,3.1,0,0.03,0.02,0.5,0.28,0.06,0,Tr,0,4
318,だいず　［その他］　豆乳　調製豆乳　,3.2,3.6,4.8,0,0.07,0.02,0.2,0.24,0.05,0,Tr,0,6
319,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー　,2.2,2.2,7.8,0,0.01,0.01,0.4,0.12,0.03,0,Tr,0,3
320,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく　　,46.3,3,36.7,0,0.67,0.3,2.2,1.89,0.64,0,Tr,0,1
321,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく　　,58.2,1.7,27.9,0,0.37,0.11,0.6,0.4,0.16,0,Tr,0,0
322,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ　,79.1,3,7.5,0,0.11,0.14,0.4,0.37,0.06,0,Tr,0,Tr
323,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ　,79.1,3,7.5,0,0.11,0.14,0.4,0.37,0.06,0,Tr,0,Tr
324,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく　　,59.3,5,25.2,0,0.62,0.16,0.5,0.34,0.08,0,Tr,0,2
325,だいず　［その他］　湯葉　生　　,21.8,13.7,4.1,1,0.17,0.09,0.3,0.34,0.13,0,Tr,0,22
326,だいず　［その他］　湯葉　干し　乾　,50.4,32.1,7.2,1,0.35,0.12,1.4,0.55,0.32,0,0,0,55
327,だいず　［その他］　湯葉　干し　湯戻し　,15.7,10.6,0.1,Tr,0.05,0.01,0.1,0.12,0.03,0,0,0,16
328,だいず　［その他］　金山寺みそ　　　,6.9,3.2,50,0,0.12,0.18,2.3,0.74,0.1,0,Tr,0,16
329,だいず　［その他］　ひしおみそ　　　,6.5,2.7,38.8,0,0.11,0.27,2.6,0.36,0.08,0,Tr,0,17
330,だいず　［その他］　テンペ　　　,15.8,9,15.4,Tr,0.07,0.09,2.4,1.08,0.23,0,Tr,0,11
331,つるあずき　全粒　乾　　　,20.8,1.6,61.8,2,0.5,0.13,2,0.75,0.28,0,3,0,50
332,つるあずき　全粒　ゆで　　　,9.7,1,27.5,1,0.16,0.04,0.5,0.14,0.06,0,Tr,0,24
333,ひよこまめ　全粒　乾　　　,20,5.2,61.5,2,0.37,0.15,1.5,1.77,0.64,0,Tr,0,9
334,ひよこまめ　全粒　ゆで　　　,9.5,2.5,27.4,1,0.16,0.07,0.4,0.48,0.18,0,Tr,0,6
335,ひよこまめ　全粒　フライ　味付け　　　,18.8,10.4,62.6,Tr,0.21,0.1,0.7,0.35,0.5,0,Tr,0,23
336,べにばないんげん　全粒　乾　　　,17.2,1.7,61.2,Tr,0.67,0.15,2.5,0.81,0.51,0,Tr,0,8
337,べにばないんげん　全粒　ゆで　　　,6.2,0.6,22.3,Tr,0.14,0.05,0.4,0.18,0.11,Tr,Tr,0,3
338,らいまめ　全粒　乾　　　,21.9,1.8,60.8,Tr,0.47,0.16,1.9,1.05,0.4,0,0,0,6
339,らいまめ　全粒　ゆで　　　,9.6,0.9,26,Tr,0.1,0.04,0.5,0.23,0.08,0,0,0,3
340,りょくとう　全粒　乾　　　,25.1,1.5,59.1,13,0.7,0.22,2.1,1.66,0.52,0,Tr,0,36
341,りょくとう　全粒　ゆで　　　,10.2,0.6,22.5,7,0.19,0.06,0.4,0.34,0.05,0,Tr,0,16
342,レンズまめ　全粒　乾　　　,23.2,1.5,60.7,3,0.52,0.17,2.5,1.58,0.55,0,1,0,17
343,レンズまめ　全粒　ゆで　　　,11.2,0.8,29.1,1,0.2,0.06,0.7,0.57,0.16,0,0,0,9
344,アーモンド　乾　　　,19.6,51.8,20.9,1,0.2,1.06,3.6,0.49,0.09,0,0,0,0
345,アーモンド　フライ 味付け　　　,19.2,53.6,22.3,1,0.08,1.11,3.5,0.6,0.08,0,0,0,Tr
346,アーモンド　いり　無塩　　　,20.3,54.1,20.7,1,0.03,1.04,3.9,0.26,0.08,0,0,0,0
347,あさ　乾　　　,29.5,27.9,31.3,2,0.35,0.19,2.3,0.56,0.39,0,Tr,0,50
348,あまに　いり　,21.9,43.5,30.5,1,0.01,0.17,2.6,0.24,0.41,Tr,0,0,7
349,えごま　乾　　　,17.7,43.4,29.4,1,0.54,0.29,7.6,1.65,0.55,0,Tr,0,1
350,カシューナッツ　フライ　味付け　　　,19.8,47.6,26.7,1,0.54,0.18,0.9,1.32,0.36,0,0,0,28
351,かぼちゃ　いり　味付け　　　,26.5,51.8,12,4,0.21,0.19,4.4,0.65,0.16,0,Tr,0,2
352,かや　いり　　　,8.7,64.9,22.6,6,0.02,0.04,1.5,0.62,0.17,0,2,0,3
353,ぎんなん　生　　　,4.7,1.6,34.8,24,0.28,0.08,1.2,1.27,0.07,0,23,0,3
354,ぎんなん　ゆで　　　,4.6,1.5,35.8,24,0.26,0.07,1,1.02,0.02,0,23,0,3
355,（くり類）　日本ぐり　生　　,2.8,0.5,36.9,3,0.21,0.07,1,1.04,0.27,0,33,0,1
356,（くり類）　日本ぐり　ゆで　　,3.5,0.6,36.7,3,0.17,0.08,1,1.06,0.26,0,26,0,0
357,（くり類）　日本ぐり　甘露煮　　,1.8,0.4,56.8,3,0.07,0.03,0.3,0.18,0.03,0,0,0,Tr
358,（くり類）　中国ぐり　甘ぐり　　,4.9,0.9,48.5,6,0.2,0.18,1.3,0.57,0.37,0,2,0,0
359,くるみ　いり　　　,14.6,68.8,11.7,2,0.26,0.15,1,0.67,0.49,0,0,0,7
360,けし　乾　　　,19.3,49.1,21.8,2,1.61,0.2,1,0.81,0.45,0,0,0,Tr
361,ココナッツ　ココナッツパウダー　　　　,6.1,65.8,23.7,0,0.03,0.03,1,0.25,0.09,0,0,0,0
362,ごま　乾　　　,19.8,51.9,18.4,1,0.95,0.25,5.1,0.56,0.6,0,Tr,0,7
363,ごま　いり　　　,20.3,54.2,18.5,1,0.49,0.23,5.3,0.51,0.64,0,Tr,0,12
364,ごま　むき　　　,19.3,54.9,18.8,Tr,1.25,0.14,5.3,0.39,0.44,0,0,0,1
365,ごま　ねり　　　,20.5,54.7,18.7,1,0.49,0.23,5.4,0.52,0.65,0,Tr,0,12
366,しい　生　　　,3.2,0.8,57.6,1,0.28,0.09,1.3,0.59,0.19,0,110,0,16
367,すいか　いり　味付け　　　,29.6,46.4,13.4,1,0.1,0.16,0.8,1.04,0.71,0,Tr,0,1
368,とち　蒸し　　　,1.7,1.9,34.2,0,Tr,0,0.1,0,Tr,0,0,0,1
369,はす　未熟　生　　　,5.9,0.5,14.9,Tr,0.18,0.09,1.4,0.85,0.16,0,27,0,1
370,はす　成熟　乾　　　,18.3,2.3,64.3,1,0.44,0.11,4.2,2.58,0.6,0,1,0,0
371,はす　成熟　ゆで　　　,7.3,0.8,25,Tr,0.08,0.02,0.7,0.32,0.12,0,0,0,0
372,ひし　生　　　,5.8,0.5,40.6,1,0.42,0.08,1.2,0.71,0.32,0,12,0,2
373,ピスタチオ　いり　味付け　　　,17.4,56.1,20.9,10,0.43,0.24,1,1.06,1.22,0,0,0,29
374,ひまわり　フライ　味付け　　　,20.1,56.3,17.2,1,1.72,0.25,6.7,1.66,1.18,0,0,0,0
376,ブラジルナッツ　フライ　味付け　　　,14.9,69.1,9.6,1,0.88,0.26,1.5,0.23,0.25,0,0,0,Tr
377,ヘーゼルナッツ　フライ　味付け　　　,13.6,69.3,13.9,0,0.26,0.28,1,1.07,0.39,0,0,0,4
379,ペカン　フライ　味付け　　　,9.6,73.4,13.3,4,0.19,0.19,0.8,1.49,0.19,0,0,0,4
380,マカダミアナッツ　いり　味付け　　　,8.3,76.7,12.2,0,0.21,0.09,2.1,0.5,0.21,0,0,0,5
381,まつ　生　　　,15.8,68.2,10.6,0,0.63,0.13,3.6,0.59,0.17,0,Tr,0,1
382,まつ　いり　　　,14.6,72.5,8.1,0,0.61,0.21,3.6,0.42,0.1,0,0,0,27
383,らっかせい　乾　大粒種　　,25.4,47.5,18.8,1,0.85,0.1,17,2.56,0.46,0,0,0,Tr
384,らっかせい　乾　小粒種　　,25.4,47.5,18.8,1,0.85,0.1,17,2.56,0.46,0,0,0,Tr
385,らっかせい　いり　大粒種　　,26.5,49.4,19.6,1,0.23,0.1,17,2.19,0.46,0,0,0,Tr
386,らっかせい　いり　小粒種　　,26.5,49.4,19.6,1,0.23,0.1,17,2.19,0.46,0,0,0,Tr
387,らっかせい　バターピーナッツ　　　,25.5,51.3,18.2,1,0.2,0.1,17,2.42,0.48,0,0,0,1
388,らっかせい　ピーナッツバター　　　,25.4,50.7,20.5,1,0.2,0.09,16.2,1.88,0.36,0,0,0,Tr
389,アーティチョーク　花らい　生　　　,2.3,0.2,11.3,1,0.08,0.1,1.2,0.51,0.08,0,15,0,2
390,アーティチョーク　花らい　ゆで　　　,2.1,0.1,10.8,Tr,0.07,0.08,1.1,0.51,0.06,0,11,0,2
391,あさつき　葉　生　　　,4.2,0.3,5.6,62,0.15,0.16,0.8,0.62,0.36,0,26,0,50
392,あさつき　葉　ゆで　　　,4.2,0.3,7.3,60,0.17,0.15,0.7,0.55,0.27,0,27,0,43
393,あしたば　茎葉　生　　　,3.3,0.1,6.7,440,0.1,0.24,1.4,0.92,0.16,0,41,0,500
394,あしたば　茎葉　ゆで　　　,2.9,0.1,6.6,440,0.07,0.16,0.8,0.45,0.1,0,23,0,380
395,アスパラガス　若茎　生　　　,2.6,0.2,3.9,31,0.14,0.15,1,0.59,0.12,0,15,0,43
396,アスパラガス　若茎　ゆで　　　,2.6,0.1,4.6,30,0.14,0.14,1.1,0.54,0.08,0,16,0,46
397,アスパラガス　若茎　油いため　　　,2.9,3.9,4.1,31,0.15,0.17,1.2,0.58,0.11,0,14,0,48
398,アスパラガス　水煮缶詰　　　,2.4,0.1,4.3,1,0.07,0.06,1.2,0.12,0.02,0,11,0,4
399,アロエ　葉　生　　　,0,0.1,0.7,Tr,0,0,0,0.06,0.01,0,1,0,0
400,いんげんまめ　さやいんげん　若ざや　生　　,1.8,0.1,5.1,49,0.06,0.11,0.6,0.17,0.07,0,8,0,60
401,いんげんまめ　さやいんげん　若ざや　ゆで　　,1.8,0.2,5.5,48,0.06,0.1,0.5,0.16,0.07,0,6,0,51
402,（うど類）　うど　茎　生　　,0.8,0.1,4.3,0,0.02,0.01,0.5,0.12,0.04,0,4,0,2
403,（うど類）　うど　茎　水さらし　　,0.6,0,3.4,0,0.01,0.02,0.5,0.08,0.03,0,3,0,2
404,（うど類）　やまうど　茎　生　　,1.1,0.1,4.3,Tr,0.03,0.02,0.5,0.13,0.05,0,5,0,3
405,えだまめ　生　　　,11.7,6.2,8.8,22,0.31,0.15,1.6,0.53,0.15,0,27,0,30
406,えだまめ　ゆで　　　,11.5,6.1,8.9,24,0.24,0.13,1,0.45,0.08,0,15,0,33
407,えだまめ　冷凍　　　,13,7.6,10.6,15,0.28,0.13,1.6,0.51,0.14,0,27,0,28
408,エンダイブ　葉　生　　　,1.2,0.2,2.9,140,0.06,0.08,0.3,0.16,0.08,0,7,0,120
409,（えんどう類）　トウミョウ　茎葉　生　　,3.8,0.4,4,340,0.24,0.27,1.1,0.8,0.19,0,79,0,280
410,（えんどう類）　トウミョウ　芽ばえ　生　　,3.8,0.4,3.2,250,0.17,0.21,0.8,0.39,0.15,0,43,0,210
411,（えんどう類）　トウミョウ　芽ばえ　ゆで　　,3.6,0.6,3.8,400,0.1,0.08,0.3,0.27,0.07,0,14,0,300
412,（えんどう類）　トウミョウ　芽ばえ　油いため　　,5,5.9,4.3,370,0.21,0.26,1.1,0.6,0.18,0,30,0,300
413,（えんどう類）　さやえんどう　若ざや　生　　,3.1,0.2,7.5,47,0.15,0.11,0.8,0.56,0.08,0,60,0,47
414,（えんどう類）　さやえんどう　若ざや　ゆで　　,3.2,0.2,7,48,0.14,0.1,0.6,0.47,0.06,0,44,0,40
415,（えんどう類）　スナップえんどう　若ざや　生　　,2.9,0.1,9.9,34,0.13,0.09,0.7,0.22,0.09,0,43,0,33
416,（えんどう類）　グリンピース　生　　,6.9,0.4,15.3,35,0.39,0.16,2.7,0.63,0.15,0,19,0,27
417,（えんどう類）　グリンピース　ゆで　　,8.3,0.2,18.5,36,0.29,0.14,2.2,0.54,0.09,0,16,0,31
418,（えんどう類）　グリンピース　冷凍　　,5.6,0.7,17.2,43,0.33,0.13,2.1,0.47,0.09,0,23,0,22
419,（えんどう類）　グリンピース　水煮缶詰　　,3.6,0.4,19.7,17,0.04,0.04,1.2,0.69,0.02,0,0,0,19
420,おおさかしろな　葉　生　　　,1.4,0.2,2.2,110,0.06,0.18,0.7,0.24,0.13,0,28,0,190
421,おおさかしろな　葉　ゆで　　　,1.6,0.3,3.1,130,0.03,0.09,0.3,0.12,0.07,0,24,0,240
422,おおさかしろな　塩漬　　　,1.3,0.3,4.5,110,0.06,0.15,0.7,0.23,0.16,0,38,0,340
